gps:true;id=latitude,type=0;id=longitude,type=0;id=speed,type=1;id=time,type=0;id=altitude,type=0;id=accuracy,type=0
cmdDesc:010D=Vehicle speed (Speed);UnitType=MPH;Unit=1
1558061801478;010D;52.0
1558061801778;010D;52.0
1558061802122;gps;43.519818333333326:-96.71115499999999:14.455965:1558061803000:439.9:1.4:14.400898
1558061802128;010D;52.0
1558061802553;010D;52.0
1558061802976;010D;52.0
1558061803149;gps;43.51994666666666:-96.71115499999999:14.270016:1558061804000:441.3:1.4:14.2681
1558061803462;010D;52.0
1558061803796;010D;52.0
1558061804171;gps;43.520075:-96.71115499999999:14.270016:1558061805000:442.7:1.4:14.364353
1558061804176;010D;52.0
1558061804551;010D;52.0
1558061804845;010D;52.0
1558061805257;gps;43.520205000000004:-96.71115499999999:14.45534:1558061806000:444.0:1.4:14.382368
1558061805263;010D;52.0
1558061805509;010D;52.0
1558061805895;010D;52.0
1558061806096;gps;43.52033333333334:-96.71115499999999:14.270016:1558061807000:445.6:1.4:14.489945
1558061806223;010D;52.0
1558061806457;010D;52.0
1558061806765;010D;52.0
1558061806983;010D;52.0
1558061807080;gps;43.520463333333325:-96.71115499999999:14.45534:1558061808000:447.0:1.5:14.507446
1558061807258;010D;52.0
1558061807711;010D;52.0
1558061807977;010D;52.0
1558061808221;gps;43.520595:-96.71115666666668:14.641282:1558061809000:448.2:1.5:14.47193
1558061808369;010D;52.0
1558061808704;010D;52.0
1558061809024;010D;53.0
1558061809242;gps;43.520723333333336:-96.71115666666668:14.270016:1558061810000:449.3:1.5:14.453915
1558061809384;010D;53.0
1558061809661;010D;53.0
1558061810135;gps;43.52085333333333:-96.71115499999999:14.455965:1558061811000:450.0:1.5:14.624803
1558061810149;010D;53.0
1558061810420;010D;53.0
1558061810790;010D;53.0
1558061811055;gps;43.520985:-96.71115833333333:14.643132:1558061812000:450.9:1.5:14.821941
1558061811070;010D;54.0
1558061811422;010D;54.0
1558061811638;010D;54.0
1558061811982;010D;54.0
1558061812057;gps;43.521118333333334:-96.71116166666667:14.828426:1558061813000:451.7:1.5:15.104009
1558061812280;010D;54.0
1558061812611;010D;54.0
1558061812882;010D;54.0
1558061813148;gps;43.521255000000004:-96.71116333333333:15.197234:1558061814000:452.7:1.6:15.314015
1558061813157;010D;55.0
1558061813444;010D;55.0
1558061813810;010D;55.0
1558061814098;010D;55.0
1558061814100;gps;43.52139166666666:-96.71116333333333:15.19664:1558061815000:453.5:1.6:15.147245
1558061814424;010D;55.0
1558061814738;010D;55.0
1558061815121;010D;55.0
1558061815129;gps;43.52152666666666:-96.71116500000001:15.011916:1558061816000:454.0:1.6:15.486447
1558061815384;010D;55.0
1558061815603;010D;55.0
1558061815846;010D;55.0
1558061816152;gps;43.52166666666667:-96.71116500000001:15.567289:1558061817000:455.5:1.6:15.526081
1558061816289;010D;55.0
1558061816517;010D;55.0
1558061816747;010D;55.0
1558061817060;010D;55.0
1558061817077;gps;43.52180833333333:-96.71116166666667:15.754908:1558061818000:456.6:1.6:15.567774
1558061817442;010D;56.0
1558061817770;010D;56.0
1558061818160;010D;56.0
1558061818162;gps;43.52195:-96.71115999999999:15.753188:1558061819000:456.6:1.6:15.61307
1558061818514;010D;56.0
1558061818828;010D;56.0
1558061819260;010D;56.0
1558061819260;gps;43.52209166666667:-96.71115833333333:15.753188:1558061820000:457.1:1.6:15.729397
1558061819614;010D;56.0
1558061819847;010D;56.0
1558061820147;gps;43.52223333333333:-96.71115999999999:15.753188:1558061821000:457.5:1.6:15.710866
1558061820252;010D;56.0
1558061820642;010D;56.0
1558061820883;010D;56.0
1558061821070;010D;56.0
1558061821072;gps;43.522375:-96.71115999999999:15.752615:1558061822000:457.9:1.6:15.543582
1558061821282;010D;56.0
1558061821492;010D;56.0
1558061821684;010D;56.0
1558061821883;010D;56.0
1558061822181;010D;56.0
1558061822182;gps;43.522515000000006:-96.71115999999999:15.567289:1558061823000:458.4:1.6:15.641379
1558061822422;010D;56.0
1558061822684;010D;56.0
1558061822890;010D;56.0
1558061823100;010D;56.0
1558061823101;gps;43.522658333333325:-96.71116333333333:15.940206:1558061824000:459.0:1.5:15.629025
1558061823336;010D;56.0
1558061823568;010D;56.0
1558061823847;010D;56.0
1558061824117;010D;56.0
1558061824119;gps;43.522796666666665:-96.71116833333332:15.387247:1558061825000:459.8:1.5:15.601746
1558061824355;010D;55.0
1558061824595;010D;55.0
1558061824870;010D;55.0
1558061825196;010D;55.0
1558061825198;gps;43.52293666666666:-96.711175:15.576567:1558061826000:460.1:1.5:15.421078
1558061825456;010D;55.0
1558061825691;010D;55.0
1558061825885;010D;55.0
1558061826104;010D;55.0
1558061826105;gps;43.52307333333333:-96.71117833333334:15.199017:1558061827000:460.1:1.5:15.322766
1558061826394;010D;55.0
1558061826590;010D;55.0
1558061826804;010D;55.0
1558061827052;010D;55.0
1558061827067;gps;43.523211666666676:-96.71118:15.382552:1558061828000:460.2:1.5:15.526081
1558061827267;010D;55.0
1558061827511;010D;55.0
1558061827737;010D;55.0
1558061827989;010D;55.0
1558061828077;gps;43.52335166666667:-96.71118:15.567289:1558061829000:460.2:1.5:15.41799
1558061828201;010D;55.0
1558061828463;010D;55.0
1558061828640;010D;55.0
1558061828902;010D;55.0
1558061829074;gps;43.52348833333334:-96.71117833333334:15.197234:1558061830000:459.4:1.5:15.325339
1558061829203;010D;55.0
1558061829427;010D;55.0
1558061829795;010D;55.0
1558061830000;010D;55.0
1558061830170;gps;43.523628333333335:-96.71118:15.56787:1558061831000:459.3:1.5:15.360855
1558061830283;010D;55.0
1558061830501;010D;55.0
1558061830779;010D;55.0
1558061830970;010D;55.0
1558061831063;gps;43.52376833333333:-96.71118:15.567289:1558061832000:459.2:1.5:15.380415
1558061831163;010D;55.0
1558061831398;010D;55.0
1558061831628;010D;55.0
1558061831816;010D;55.0
1558061832038;010D;56.0
1558061832144;gps;43.52390666666667:-96.71118333333334:15.384313:1558061833000:459.3:1.6:15.404092
1558061832256;010D;56.0
1558061832496;010D;56.0
1558061832718;010D;56.0
1558061832951;010D;56.0
1558061833091;gps;43.52404666666666:-96.71118333333334:15.567289:1558061834000:459.0:1.6:15.630055
1558061833211;010D;56.0
1558061833465;010D;56.0
1558061833672;010D;56.0
1558061833878;010D;56.0
1558061834048;gps;43.52418833333333:-96.71118666666668:15.754907:1558061835000:458.8:1.6:15.605863
1558061834239;010D;56.0
1558061834624;010D;56.0
1558061834817;010D;56.0
1558061835168;gps;43.52432999999999:-96.71118333333334:15.754907:1558061836000:456.7:1.6:15.6223345
1558061835257;010D;56.0
1558061835530;010D;57.0
1558061835742;010D;57.0
1558061836006;010D;56.0
1558061836071;gps;43.52447166666668:-96.71118499999999:15.753188:1558061837000:455.8:1.6:15.637775
1558061836154;010D;56.0
1558061836400;010D;56.0
1558061836656;010D;56.0
1558061836889;010D;56.0
1558061837173;010D;56.0
1558061837175;gps;43.524615:-96.71118666666668:15.938506:1558061838000:455.2:1.7:15.631084
1558061837366;010D;56.0
1558061837560;010D;56.0
1558061837797;010D;56.0
1558061838066;010D;56.0
1558061838079;gps;43.52476:-96.71118999999999:16.125504:1558061839000:454.8:1.7:15.654247
1558061838251;010D;56.0
1558061838515;010D;56.0
1558061838782;010D;55.0
1558061839078;010D;55.0
1558061839078;gps;43.524901666666665:-96.71118833333334:15.753188:1558061840000:453.9:1.6:15.637261
1558061839317;010D;54.0
1558061839529;010D;54.0
1558061839748;010D;54.0
1558061839985;010D;53.0
1558061840118;gps;43.525038333333335:-96.71118833333334:15.19664:1558061841000:453.6:1.6:15.052537
1558061840268;010D;53.0
1558061840469;010D;53.0
1558061840686;010D;53.0
1558061840949;010D;52.0
1558061841078;gps;43.525171666666665:-96.71118833333334:14.825991:1558061842000:453.8:1.6:15.289309
1558061841226;010D;52.0
1558061841523;010D;52.0
1558061841709;010D;52.0
1558061841981;010D;51.0
1558061842096;gps;43.52530166666667:-96.71118999999999:14.455965:1558061843000:454.9:1.6:14.30516
1558061842230;010D;51.0
1558061842528;010D;51.0
1558061842772;010D;51.0
1558061843005;010D;51.0
1558061843165;gps;43.52542666666667:-96.71118999999999:13.899365:1558061844000:455.0:1.6:13.958238
1558061843380;010D;51.0
1558061843800;010D;51.0
1558061844162;010D;51.0
1558061844164;gps;43.525555000000004:-96.71119166666668:14.270648:1558061845000:455.3:1.6:14.09258
1558061844384;010D;52.0
1558061844569;010D;52.0
1558061844813;010D;52.0
1558061845101;010D;52.0
1558061845102;gps;43.525685:-96.71119166666668:14.45534:1558061846000:455.8:1.6:13.892353
1558061845331;010D;52.0
1558061845603;010D;52.0
1558061845837;010D;53.0
1558061846159;010D;53.0
1558061846168;gps;43.52581833333333:-96.71119166666668:14.825991:1558061847000:456.6:1.6:14.708187
1558061846458;010D;53.0
1558061846661;010D;53.0
1558061846896;010D;53.0
1558061847115;010D;54.0
1558061847129;gps;43.525949999999995:-96.71119166666668:14.640665:1558061848000:456.7:1.6:14.669068
1558061847309;010D;54.0
1558061847571;010D;54.0
1558061847769;010D;54.0
1558061848084;010D;54.0
1558061848086;gps;43.526086666666664:-96.71119166666668:15.19664:1558061849000:457.1:1.7:14.589287
1558061848358;010D;54.0
1558061848569;010D;55.0
1558061848795;010D;55.0
1558061848980;010D;55.0
1558061849064;gps;43.526223333333334:-96.71119166666668:15.19664:1558061850000:457.0:1.7:15.039669
1558061849216;010D;55.0
1558061849483;010D;55.0
1558061849730;010D;55.0
1558061849981;010D;55.0
1558061850112;gps;43.52636333333333:-96.71119166666668:15.567289:1558061851000:457.2:1.7:15.374238
1558061850205;010D;55.0
1558061850383;010D;55.0
1558061850625;010D;55.0
1558061850899;010D;55.0
1558061851120;010D;55.0
1558061851122;gps;43.526505:-96.71119500000002:15.754907:1558061852000:457.4:1.7:15.723735
1558061851328;010D;55.0
1558061851526;010D;55.0
1558061851721;010D;55.0
1558061851948;010D;55.0
1558061852058;gps;43.526648333333334:-96.7112:15.943036:1558061853000:457.2:1.7:15.726308
1558061852150;010D;55.0
1558061852343;010D;55.0
1558061852580;010D;55.0
1558061852852;010D;55.0
1558061853080;010D;54.0
1558061853081;gps;43.52678666666667:-96.711205:15.387246:1558061854000:456.6:1.7:15.797339
1558061853269;010D;54.0
1558061853527;010D;54.0
1558061853760;010D;54.0
1558061853994;010D;54.0
1558061854079;gps;43.52692333333333:-96.71121:15.201985:1558061855000:456.4:1.7:15.100406
1558061854239;010D;54.0
1558061854465;010D;54.0
1558061854726;010D;54.0
1558061854954;010D;54.0
1558061855055;gps;43.52706166666667:-96.71121333333333:15.384313:1558061856000:455.8:1.7:14.859516
1558061855171;010D;53.0
1558061855373;010D;53.0
1558061855678;010D;53.0
1558061855955;010D;53.0
1558061856055;gps;43.527195:-96.71121666666667:14.828425:1558061857000:456.1:1.8:14.6433325
1558061856144;010D;53.0
1558061856393;010D;53.0
1558061856631;010D;53.0
1558061856856;010D;53.0
1558061857111;010D;53.0
1558061857118;gps;43.52732833333333:-96.71121999999998:14.828425:1558061858000:456.0:1.8:14.850251
1558061857431;010D;53.0
1558061857641;010D;53.0
1558061857868;010D;53.0
1558061858123;010D;53.0
1558061858141;gps;43.527461666666674:-96.71121833333333:14.826599:1558061859000:455.8:1.8:14.85128
1558061858298;010D;53.0
1558061858545;010D;53.0
1558061858778;010D;53.0
1558061859041;010D;53.0
1558061859150;gps;43.52759833333333:-96.71121666666667:15.197234:1558061860000:456.7:1.7:14.671642
1558061859228;010D;53.0
1558061859590;010D;53.0
1558061860050;010D;53.0
1558061860051;gps;43.52773166666666:-96.711215:14.826599:1558061861000:457.4:1.7:14.768925
1558061860478;010D;53.0
1558061860713;010D;53.0
1558061861145;010D;52.0
1558061861145;gps;43.527863333333336:-96.71121666666667:14.641282:1558061862000:457.9:1.7:14.768925
1558061861400;010D;52.0
1558061861756;010D;51.0
1558061862004;010D;50.0
1558061862121;gps;43.52799333333334:-96.711215:14.455965:1558061863000:458.5:1.7:14.2506
1558061862218;010D;50.0
1558061862730;010D;48.0
1558061863081;gps;43.52811499999999:-96.711215:13.528716:1558061864000:458.4:1.7:13.389984
1558061863105;010D;48.0
1558061863418;010D;47.0
1558061863809;010D;46.0
1558061864379;gps;43.52823:-96.711215:12.787416:1558061865000:458.1:1.6:12.80423
1558061864386;010D;46.0
1558061864703;010D;45.0
1558061865044;010D;44.0
1558061865175;gps;43.52834166666666:-96.71120666666665:12.434929:1558061866000:457.8:1.6:12.297744
1558061865302;010D;44.0
1558061865515;010D;43.0
1558061865802;010D;43.0
1558061866007;010D;43.0
1558061866401;gps;43.52844833333334:-96.71119833333333:11.879805:1558061867000:458.1:1.6:11.844788
1558061866411;010D;42.0
1558061866664;010D;42.0
1558061866917;010D;42.0
1558061867136;gps;43.528555000000004:-96.71118833333334:11.88816:1558061868000:458.9:1.6:11.672871
1558061867143;010D;42.0
1558061867387;010D;41.0
1558061867590;010D;41.0
1558061867763;010D;41.0
1558061868041;010D;41.0
1558061868119;gps;43.52866166666666:-96.71118833333334:11.860792:1558061869000:458.9:1.6:11.688313
1558061868280;010D;41.0
1558061868467;010D;41.0
1558061868728;010D;41.0
1558061868957;010D;41.0
1558061869056;gps;43.52876666666666:-96.71119500000002:11.687832:1558061870000:458.5:1.6:11.541616
1558061869163;010D;40.0
1558061869441;010D;40.0
1558061869706;010D;39.0
1558061869937;010D;39.0
1558061870120;gps;43.528866666666666:-96.71120166666667:11.132474:1558061871000:458.1:1.6:10.96101
1558061870247;010D;38.0
1558061870436;010D;37.0
1558061870710;010D;36.0
1558061870949;010D;35.0
1558061871037;gps;43.52896166666666:-96.711205:10.566936:1558061872000:457.9:1.6:10.256869
1558061871242;010D;34.0
1558061871522;010D;32.0
1558061871778;010D;30.0
1558061872065;gps;43.529048333333336:-96.71120833333335:9.640639:1558061873000:457.4:1.6:8.956166
1558061872069;010D;28.0
1558061872471;010D;26.0
1558061872668;010D;23.0
1558061872879;010D;20.0
1558061873147;010D;18.0
1558061873148;gps;43.529116666666674:-96.71120833333335:7.59832:1558061874000:457.2:1.7:7.2905254
1558061873337;010D;17.0
1558061873535;010D;16.0
1558061873836;010D;14.0
1558061874062;010D;12.0
1558061874065;gps;43.529161666666674:-96.71121:5.005575:1558061875000:457.3:1.7:4.804417
1558061874307;010D;11.0
1558061874563;010D;9.0
1558061874776;010D;8.0
1558061874980;010D;7.0
1558061875095;gps;43.52919:-96.71121:3.150523:1558061876000:457.5:1.8:3.0569353
1558061875195;010D;6.0
1558061875406;010D;5.0
1558061875749;010D;4.0
1558061876049;010D;3.0
1558061876049;gps;43.52920000000001:-96.71121166666666:1.120038:1558061877000:457.8:1.8:1.1282711
1558061876397;010D;2.0
1558061876763;010D;2.0
1558061877062;010D;1.0
1558061877064;gps;43.52919833333333:-96.711215:0.32643682:1558061878000:458.1:1.8:0.0
1558061877327;010D;1.0
1558061877576;010D;1.0
1558061877880;010D;0.0
1558061878123;010D;0.0
1558061878129;gps;43.52919833333333:-96.711215:0.0:1558061879000:458.1:1.8:0.0
1558061878358;010D;0.0
1558061878623;010D;0.0
1558061878878;010D;0.0
1558061879134;010D;0.0
1558061879135;gps;43.529194999999994:-96.71121666666667:0.39425266:1558061880000:458.1:1.9:0.0
1558061879389;010D;0.0
1558061879607;010D;0.0
1558061879834;010D;0.0
1558061880144;010D;0.0
1558061880146;gps;43.529194999999994:-96.71121666666667:0.0:1558061881000:458.1:1.9:0.0
1558061880467;010D;0.0
1558061880681;010D;0.0
1558061880930;010D;0.0
1558061881037;gps;43.529194999999994:-96.71121666666667:0.0:1558061882000:458.1:1.9:0.0
1558061881162;010D;0.0
1558061881363;010D;0.0
1558061881773;010D;0.0
1558061882102;010D;2.0
1558061882107;gps;43.529194999999994:-96.71121666666667:0.0:1558061883000:458.1:1.1:0.0
1558061882447;010D;3.0
1558061882754;010D;6.0
1558061883005;010D;8.0
1558061883183;gps;43.529194999999994:-96.71121666666667:0.0:1558061884000:458.1:1.3:0.0
1558061883403;010D;12.0
1558061883660;010D;14.0
1558061884058;010D;16.0
1558061884059;gps;43.52922:-96.71121666666667:2.7798731:1558061885000:458.1:1.4:3.5752606
1558061884332;010D;18.0
1558061884625;010D;19.0
1558061884891;010D;22.0
1558061885169;010D;23.0
1558061885182;gps;43.52926666666667:-96.711215:5.190836:1558061886000:458.2:1.5:5.569809
1558061885632;010D;25.0
1558061885808;010D;27.0
1558061886093;010D;28.0
1558061886096;gps;43.529329999999995:-96.71121666666667:7.0436273:1558061887000:458.1:1.6:7.242656
1558061886481;010D;29.0
1558061886729;010D;30.0
1558061886941;010D;31.0
1558061887138;gps;43.529408333333336:-96.711215:8.711306:1558061888000:457.9:1.6:8.707556
1558061887250;010D;32.0
1558061887695;010D;34.0
1558061887924;010D;35.0
1558061888038;gps;43.529498333333336:-96.711215:10.007544:1558061889000:457.9:1.7:9.738544
1558061888227;010D;36.0
1558061888441;010D;37.0
1558061888765;010D;38.0
1558061889012;010D;39.0
1558061889119;gps;43.529598333333325:-96.71121666666667:11.120304:1558061890000:457.9:1.7:10.791666
1558061889368;010D;40.0
1558061889669;010D;41.0
1558061890046;010D;42.0
1558061890049;gps;43.52970333333333:-96.71121999999998:11.678559:1558061891000:458.0:1.7:11.343449
1558061890370;010D;43.0
1558061890704;010D;44.0
1558061890998;010D;44.0
1558061891159;gps;43.52981166666667:-96.71122333333332:12.049114:1558061892000:458.0:1.8:11.947732
1558061891266;010D;44.0
1558061891594;010D;44.0
1558061891806;010D;45.0
1558061892066;010D;45.0
1558061892069;gps;43.529926666666675:-96.71122833333332:12.793768:1558061893000:458.0:1.8:12.611724
1558061892389;010D;45.0
1558061892723;010D;45.0
1558061892935;010D;45.0
1558061893100;gps;43.53004333333333:-96.711235:12.98387:1558061894000:457.8:1.7:12.879894
1558061893235;010D;45.0
1558061893670;010D;45.0
1558061893937;010D;45.0
1558061894055;gps;43.530159999999995:-96.71124166666665:12.98387:1558061895000:457.4:1.7:13.032766
1558061894151;010D;45.0
1558061894348;010D;45.0
1558061894626;010D;45.0
1558061895035;gps;43.530274999999996:-96.71124333333334:12.788122:1558061896000:456.6:1.7:12.383187
1558061895044;010D;45.0
1558061895301;010D;45.0
1558061895531;010D;44.0
1558061895816;010D;44.0
1558061896025;010D;44.0
1558061896127;gps;43.530388333333335:-96.71124333333334:12.602092:1558061897000:455.5:1.7:12.404291
1558061896257;010D;44.0
1558061896462;010D;44.0
1558061896656;010D;44.0
1558061896865;010D;44.0
1558061897080;gps;43.530501666666666:-96.71124666666668:12.604957:1558061898000:454.8:1.6:12.495912
1558061897085;010D;44.0
1558061897340;010D;44.0
1558061897530;010D;44.0
1558061897777;010D;44.0
1558061897971;010D;44.0
1558061898047;gps;43.530613333333335:-96.71124999999999:12.419674:1558061899000:454.1:1.6:12.374437
1558061898157;010D;44.0
1558061898437;010D;44.0
1558061898693;010D;44.0
1558061899005;010D;44.0
1558061899191;gps;43.53072166666667:-96.71125166666667:12.046866:1558061900000:453.0:1.6:12.334804
1558061899362;010D;44.0
1558061899522;010D;44.0
1558061899906;010D;44.0
1558061900082;gps;43.53083166666667:-96.71125333333333:12.23218:1558061901000:452.5:1.6:12.329142
1558061900317;010D;44.0
1558061900685;010D;44.0
1558061901039;010D;44.0
1558061901146;gps;43.53094166666666:-96.71125333333333:12.2314415:1558061902000:451.8:1.6:12.097516
1558061901290;010D;44.0
1558061901520;010D;44.0
1558061901808;010D;44.0
1558061902118;gps;43.53105166666666:-96.71125333333333:12.2314415:1558061903000:451.1:1.6:12.245756
1558061902120;010D;44.0
1558061902397;010D;44.0
1558061902736;010D;44.0
1558061902956;010D;44.0
1558061903146;gps;43.531164999999994:-96.71125166666667:12.602808:1558061904000:449.9:1.6:12.261713
1558061903150;010D;44.0
1558061903463;010D;44.0
1558061903817;010D;44.0
1558061904110;gps;43.53127500000001:-96.71125166666667:12.2314415:1558061905000:449.0:1.6:12.058912
1558061904114;010D;44.0
1558061904403;010D;44.0
1558061904639;010D;44.0
1558061905058;010D;44.0
1558061905166;gps;43.531385:-96.71124999999999:12.23218:1558061906000:448.3:1.6:12.088766
1558061905330;010D;44.0
1558061905572;010D;44.0
1558061905935;010D;44.0
1558061906071;gps;43.53149833333334:-96.71124833333333:12.602808:1558061907000:448.0:1.7:12.388849
